date,type,registration,operator,fatalities,location,country,cat,year
09-Oct-99,Antonov An-12B,TN-AFX,Unknown,0.0,Brazzaville-Maya...,Congo,A1,1999
09-Oct-99,Fokker 100,VH-FWI,Flight West Airlines,0.0,Norfolk Island A...,Norfolk Island,A2,1999
11-Oct-99,ATR 42-320,A2-ABB,Air Botswana,1.0,Gaborone-Sir Ser...,Botswana,C1,1999
11-Oct-99,ATR 42-320,A2-AJD,Air Botswana,0.0,Gaborone-Sir Ser...,Botswana,O1,1999
11-Oct-99,ATR 42-320,A2-ABC,Air Botswana,0.0,Gaborone-Sir Ser...,Botswana,O1,1999
11-Oct-99,Fairchild SA227-AC Metro III,N438MA,Merlin Express,0.0,Opa-locka Airpor...,USA,A2,1999
12-Oct-99,Douglas DC-6B,CP-2291,Air Beni,0.0,La Paz-El Alto A...,Bolivia,O1,1999
15-Oct-99,Cessna 208B Super Cargomaster,C-FKSL,Wasaya Airways,0.0,"Ranger Lake, ON",Canada,A1,1999
15-Oct-99,Mitsubishi Mu-300 Diamond I,I-VIGI,Aeroitalia,0.0,near Milano-Parma Air...,Italy,A1,1999
15-Oct-99,Antonov An-2R,RA-01641,private,0.0,Mitton Airstrip,U.K.,A1,1999
15-Oct-99,Airbus A320-231,N627AW,America West,0.0,Phoenix-Sky Harb...,USA,A2,1999
16-Oct-99,DC-8-62F,9G-REM,Continental Cargo Airlines,0.0,Kinshasa-N'Djili...,D.R. Congo,A1,1999
17-Oct-99,MD-11F,N581FE,FedEx,0.0,Subic Bay Intern...,Philippines,A1,1999
19-Oct-99,Boeing 737-566,SU-GBI,EgyptAir,0.0,Hamburg-FuhlsbÃ¼...,Germany,H2,1999
19-Oct-99,BAe-125-700A,N34GG,N34GG,0.0,Fayetteville Reg...,USA,A2,1999
24-Oct-99,IAI Arava 201,EV8012,Venezuela Army,6.0,near San Carlos,Venezuela,A1,1999
24-Oct-99,Learjet 35A,I-AVJG,Avioriprese Jet Executive,3.0,Golfo di Genova,Italy,A1,1999
25-Oct-99,Learjet 35A,N47BA,Sunjet Aviation,6.0,"near Aberdeen, SD",USA,A1,1999
26-Oct-99,unknown,Unknown,Iran Air,0.0,Urmia (Orumiyeh)...,Iran,H2,1999
26-Oct-99,Airbus A320-231,VT-ESL,Indian Airlines,0.0,Yangon-Mingalado...,Myanmar,A2,1999
29-Oct-99,Lockheed P-3C Orion,83,Pakistan Navy,21.0,near Pasni,Pakistan,A1,1999
31-Oct-99,Boeing 767-366ER,SU-GAP,EgyptAir,217.0,near Nantucket Island...,Atlantic Ocean,C1,1999
??-OCT-1999,Antonov An-2R,9A-DBZ,Geofoto,0.0,Unknown,Bosnia,O1,1999
07-Nov-99,Fokker 100,I-ALPL,"Alpi Eagles, op.for Air Dolomiti",0.0,Barcelona Airpor...,Spain,A2,1999
09-Nov-99,DC-9-31F,XA-TKN,TAESA,18.0,near Uruapan Airport ...,Mexico,A1,1999
10-Nov-99,Antonov An-12,Unknown,D.R. Congo AF,6.0,Mbandaka Airport...,D.R. Congo,C1,1999
10-Nov-99,Douglas DC-3C,HK-2581,ALIANSA Colombia,5.0,"near La MontaÃ±ita, C...",Colombia,A1,1999
11-Nov-99,Beech 200 Super King Air,N869,Jaymar Ruby,3.0,Chicago-Merrill ...,USA,A1,1999
12-Nov-99,ATR 42-312,F-OHFV,"SiFly, op.for UN",24.0,near Mitrovica,Kosovo,A1,1999
12-Nov-99,Antonov An-12B,D2-FRK,Unknown,0.0,Lukapa Airport (...,Angola,A1,1999
18-Nov-99,Convair CV-580,9Q-CEJ,CAA,0.0,near Tshikapa,D.R. Congo,A1,1999
19-Nov-99,BN-2A-26Â Islander,N907VL,Vieques Air Link,0.0,Anguilla-Wallbla...,Anguilla,O1,1999
20-Nov-99,Cessna F406 Caravan II,D2-ECQ,SAL,0.0,Benguela-Gen V D...,Angola,A2,1999
23-Nov-99,DHC-8-301,Unknown,Zhejiang Airlines,0.0,Xiamen Airport (...,China,H2,1999
23-Nov-99,BN-2A-21 Islander,OA-4,Botswana AF,3.0,Kwando Airstrip,Botswana,A1,1999
26-Nov-99,Cessna 208 Caravan I,5Y-RAN,DHL Aviation Africa,4.0,Nairobi-Jomo Ken...,Kenya,A1,1999
27-Nov-99,Dassault Falcon 20DC,N216SA,"RBS Aviation Group, op.for Smith Air",0.0,Boise Air Termin...,USA,A1,1999
29-Nov-99,Antonov An-28,ES-NOF,Enimex,0.0,near Szczecin,Poland,A1,1999
01-Dec-99,Fokker F-27 Friendship 600,PK-TSK,Indonesia Air Transport - IAT,0.0,Matak-Tarempa Ai...,Indonesia,A2,1999
05-Dec-99,Ilyushin Il-114T,UK-91004,Tashkent Aircraft Production,5.0,Moskva-Domodedov...,Russia,A1,1999
06-Dec-99,Cessna 208B Grand Caravan,N5187B,Arctic Circle Air Service,0.0,"near Bethel Airport, ...",USA,A2,1999
07-Dec-99,Let L-410UVP-E,RP-C3883,Asian Spirit,17.0,Kasibu,Philippines,A1,1999
08-Dec-99,Cessna 208A Caravan I,PT-OHA,TAF Linhas AÃ©reas,0.0,"near JoÃ£o Pessoa, PB",Brazil,A1,1999
09-Dec-99,Cessna 525Â CitationJet,N525KL,College of the OzarksÂ,6.0,near Branson/Point Lo...,USA,A1,1999
10-Dec-99,Lockheed C-130E Hercules,63-7854,USAF,3.0,Kuwait Internati...,Kuwait,A1,1999
11-Dec-99,BAe ATP,CS-TGM,SATA Air AÃ§ores,35.0,SÃ£o Jorge Islan...,Portugal,A1,1999
12-Dec-99,DHC-6 Twin Otter 300,C-GKBG,Kenn Borek Air,0.0,near McMurdo Station,Antarctica,A2,1999
12-Dec-99,IAI 1124A Westwind II,N50PL,Panda LeasingÂ,3.0,"Gouldsboro, PA",USA,A1,1999
